Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0003000000119186,0.0005000000000165,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,9.177600000023858,10.327300000011917,space,1.1154000000357769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,10.332100000023845,205.0,0.0,12.640699999988072,205.0,s,2.2776999999881014,,16.61289999997615,17.10499999999999,16.10489999997617,16.61280000001193,13.642800000011931,16.10480000001192,17.10510000002384,17.597199999988078,17.597499999999997,19.23819999998807,1198.0,19.238500000000016,2.0,20.24000000000001,0.0,0.0,0.0,23.0,1.0,1.4,0.3,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,20.24069999998809,59.0,0.0,20.24210000002384,59.0,,,,24.424800000011917,24.916699999988083,23.91619999998809,24.424800000011917,21.240899999976165,23.91619999998809,24.916699999988083,25.40889999997617,25.40889999997617,26.985399999976156,1160.0,26.9855,2.0,27.98569999998807,0.0,1.0,1.0,14.0,1.0,1.6,0.3,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,27.98610000002384,72.0,0.0,27.98610000002384,72.0,,,,31.56430000001191,32.05589999997616,31.055800000011917,31.56410000002384,28.986999999999995,31.055800000011917,32.05589999997616,32.54810000002385,32.54819999998807,33.882199999988075,1019.0,33.882199999988075,3.0,34.87880000001192,0.0,2.0,2.0,21.0,1.0,1.0,0.3,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,34.87930000001191,319.0,0.0,34.87939999997616,319.0,,,,38.62100000000001,39.113699999988086,38.11519999998808,38.62080000001191,35.880100000023845,38.11519999998808,39.113699999988086,39.60539999997616,39.60539999997616,41.82469999998807,1576.0,41.82469999998807,5.0,42.82269999998809,0.0,3.0,3.0,27.0,1.0,1.2,0.7,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,42.82300000000001,272.0,0.0,42.82319999998808,272.0,,,,46.76189999997615,47.25330000001193,46.25569999998808,46.76180000001193,43.8245,46.25560000002383,47.25330000001193,47.74580000001191,47.74580000001191,49.46930000001191,1265.0,49.46930000001191,2.0,50.47019999998807,0.0,4.0,4.0,28.0,1.0,1.4,0.7,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,50.470699999988085,209.0,0.0,50.470800000011934,209.0,,,,54.66039999997616,55.16710000002385,54.14989999997616,54.66039999997616,51.47189999997616,54.14969999998809,55.16710000002385,55.65899999999999,55.65899999999999,57.33080000001192,1167.0,57.33080000001192,2.0,58.331500000000005,0.0,5.0,5.0,4.0,1.0,1.6,0.3,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,58.33180000001192,275.0,0.0,58.332,275.0,,,,61.87680000001191,62.36960000002384,61.37069999998809,61.87669999998809,59.33319999998807,61.37069999998809,62.369699999988086,62.86119999998809,62.86130000001194,64.588,1251.0,64.588,4.0,65.58560000002385,0.0,6.0,6.0,6.0,1.0,1.0,0.7,Time
,,S53,1,男,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.60606060606061,,,,,,65.58600000000001,86.0,0.0,65.58630000001193,86.0,,,,68.97,69.45880000001193,68.458,68.96989999997615,66.58689999997617,68.45789999997615,69.45880000001193,69.95130000001191,69.95150000000001,71.21830000001194,856.0,71.21839999997616,4.0,72.21619999998808,0.0,7.0,7.0,10.0,1.0,0.8,0.3,Time
