Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.000400000095361,0.0007999997138981,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,466.19,662.4702999997139,space,196.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,662.5204000000954,183.0,0.0,667.0356999998093,183.0,s,4.469599999904631,,671.0417999997139,671.5412999997139,670.5366999998092,671.0411999998092,668.0436999998093,670.5361999998092,671.542,672.0551999998092,672.0560999999046,686.3176999998093,138.0,686.3186999998093,1.0,687.3150999999046,0.0,0.0,0.0,23.0,1.0,1.4,0.3,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,687.3165999999046,15.0,0.0,687.3226999998093,15.0,,,,691.2982999997139,691.7924000000954,690.7860000000001,691.2976999998093,688.3261999998093,690.7855000000001,691.7925,692.2914000000953,692.2915999999046,695.4085,2058.0,695.4095,5.0,696.4195999999047,0.0,1.0,1.0,18.0,1.0,1.4,0.7,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,696.4224000000954,211.0,0.0,696.4235,211.0,,,,700.2112999997139,700.6995000000001,699.6985999999047,700.2109000000954,697.4270999999046,699.6984000000954,700.6996999998092,701.2002999997139,701.2005,702.7937999997139,1027.0,702.7944000000954,2.0,703.7901999998093,0.0,2.0,2.0,12.0,1.0,1.2,0.3,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,703.7915999999046,47.0,0.0,703.792,47.0,,,,707.7489000000954,708.2495999999046,707.2399000000954,707.7484000000953,704.801,707.2395,708.2496999998093,708.7499000000954,708.75,711.3245999999046,1978.0,711.3252999997139,5.0,712.324299999714,0.0,3.0,3.0,28.0,1.0,1.4,0.7,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,712.3261999998093,123.0,0.0,712.327,123.0,,,,716.1035,716.6,715.5924000000954,716.1030000000001,713.3360999999046,715.5919000000954,716.6001999998093,717.0995999999046,717.0997999997139,718.694799999714,1131.0,718.6955,2.0,719.6905999999046,0.0,4.0,4.0,7.0,1.0,1.2,0.7,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,719.6922999997139,332.0,0.0,719.6927999997139,332.0,,,,723.8774000000953,724.3736999998093,723.3725999999047,723.8771999998092,720.7197999997139,723.3719000000954,724.3736999998093,724.8740999999046,724.8741999998093,728.3656999998093,1842.0,728.3665,4.0,729.366,0.0,5.0,5.0,19.0,1.0,1.6,0.7,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,729.3676999998092,306.0,0.0,729.3685,306.0,,,,733.3802999997139,733.8832999997139,732.8650999999046,733.3799000000954,730.3930999999046,732.8645999999046,733.8834000000954,734.3835,734.3836999998093,737.2475000000001,2325.0,737.2485,5.0,738.2486999998093,0.0,6.0,6.0,13.0,1.0,1.4,0.3,Time
,,S11,1,女,20,anonymized,Serial_Dependence_U,2023.2.3,Linux aarch64,60.01680470532965,,,,,,738.2495999999046,311.0,0.0,738.2500999999047,311.0,,,,741.625,742.1169000000954,741.1085,741.6245,739.2671999998092,741.1081999998092,742.1171999998093,742.619,742.6191999998093,745.6195,2587.0,745.6202999997139,5.0,746.616,0.0,7.0,7.0,15.0,1.0,0.8,0.7,Time
